2.366074499	380.9287666	0
2.445714024	381.0838935	0
2.428171902	381.1328779	0
2.503667933	381.0780546	0
2.487247897	381.0235629	0
2.55325908	380.9694219	0
2.536654836	380.9152867	0
2.593607268	380.8612088	0
2.576705762	380.8068218	0
2.625143178	380.7521874	0
2.60761465	380.6969456	0
2.648173743	380.6411446	0
2.629481573	380.5844856	0
2.662868166	380.527089	0
2.642297023	380.4688761	0
2.669277977	380.4100201	0
2.645985867	380.3505416	0
2.667381376	380.2905466	0
2.640444084	380.2301343	0
2.657102971	380.1693402	0
2.625553728	380.1083394	0
2.638326167	380.0471025	0
2.601306733	379.9858684	0
2.611669702	379.924554	0
2.569892809	379.8634363	0
2.580840721	379.8023927	0
2.535185653	379.7417131	0
2.548167074	379.6812659	0
2.498094622	379.6213331	0
2.515498302	379.6894614	0
2.467302207	379.8836235	0
2.499747622	380.0737581	0
2.459577966	380.2599539	0
2.508716846	380.4420927	0
2.475897517	380.6201979	0
2.541452623	380.7942218	0
2.515475647	380.9641166	0
2.596986204	381.1299057	0
2.577514471	381.2914733	0
2.674336926	381.4489048	0
2.661200079	381.6020286	0
2.772515423	381.7509756	0
2.764271639	381.7935806	0
2.883376071	381.7322389	0
2.871401273	381.6708612	0
2.99092808	381.6094719	0
2.973275281	381.5477358	0
3.091218149	381.4856576	0
3.06752191	381.4229443	0
3.181941596	381.359561	0
3.152079644	381.2952765	0
3.261184809	381.2300032	0
3.225277361	381.1636104	0
3.327478274	381.0960594	0
3.285866846	381.0274583	0
3.379821215	380.9578182	0
3.333040467	380.8873419	0
3.417680058	380.8159914	0
3.366400856	380.7440209	0
3.440927081	380.6713602	0
3.385883928	380.5982923	0
3.449751941	380.5247363	0
3.391770259	380.4509777	0
3.445259589	380.3769463	0
3.38656374	380.302898	0
3.432015876	380.228788	0
3.375527067	380.1548167	0
3.414464641	380.0809868	0
3.360922259	380.0074342	0
3.395192001	380.061703	0
3.351336241	380.2415788	0
3.391215394	380.417391	0
3.363319765	380.5890281	0
3.410459765	380.7565868	0
3.397653084	380.9198976	0
3.452108369	381.0791091	0
3.453366365	381.2340107	0
3.515324351	381.3847818	0
3.52949152	381.5311932	0
3.599248397	381.6734297	0
3.625064526	381.8112688	0
3.702996636	381.9448744	0
3.737708952	381.9723124	0
3.8185496	381.8959442	0
3.852060822	381.8195517	0
3.929980703	381.7430623	0
3.958643178	381.6662797	0
4.033204766	381.589064	0
4.054876971	381.5112998	0
4.125750125	381.4327797	0
4.138544516	381.3534679	0
4.205529481	381.2730979	0
4.207880717	381.1917296	0
4.270902535	381.1091614	0
4.261610241	381.0256651	0
4.3207065	380.941125	0
4.298964175	380.8558628	0
4.354257489	380.769765	0
4.319644105	380.6831484	0
4.371290029	380.595926	0
4.323736107	380.5083832	0
4.371868286	380.4204809	0
4.311710312	380.3324506	0
4.35697949	380.2443149	0
4.286276177	380.1562306	0
4.331109276	380.0682821	0
4.253151638	379.9805413	0
4.299132139	379.8931569	0
4.215378207	379.8061271	0
4.263737379	379.8469253	0
4.181630333	380.0132151	0
4.241701998	380.1756603	0
4.168573161	380.3340578	0
4.24084794	380.4885831	0
4.177133872	380.6390215	0
4.260295251	380.7855483	0
4.206468904	380.9279623	0
4.299172896	381.0664135	0
4.255709423	381.2007364	0
4.356619072	381.3310342	0
4.323961272	381.4571953	0
4.43178062	381.5792603	0
4.408882161	381.5956222	0
4.516671387	381.5084914	0
4.495034178	381.4216218	0
4.595327675	381.3347896	0
4.572763165	381.2479498	0
4.663637973	381.1608289	0
4.639300894	381.0734347	0
4.719158132	380.9854642	0
4.692247178	380.8969583	0
4.759883819	380.8076083	0
4.729668697	380.7174916	0
4.784309366	380.6264271	0
4.7501408	380.5346393	0
4.791450545	380.4420966	0
4.752766519	380.3490119	0
4.780835452	380.2554127	0
4.73714155	380.1614557	0
4.752432021	380.0672378	0
4.703268385	379.9728506	0
4.706546755	379.8784618	0
4.651555138	379.784097	0
4.644401925	379.6899854	0
4.584658902	379.5960896	0
4.570719379	379.5026773	0
4.508460007	379.4096593	0
4.491046125	379.317322	0
4.426552225	379.2255543	0
4.408452529	379.2617289	0
4.347456277	379.4234712	0
4.339586629	379.5816376	0
4.287747649	379.7360523	0
4.292318159	379.88683	0
4.248410468	380.0338505	0
4.265809818	380.1771662	0
4.228692801	380.3167256	0
4.259201948	380.4525085	0
4.227848407	380.5845372	0
4.271614644	380.712717	0
4.245134285	380.8371401	0
4.302150106	380.9576453	0
4.27843986	380.9729367	0
4.3431255	380.8850348	0
4.313637587	380.7977364	0
4.380528236	380.7106676	0
4.343934008	380.6238933	0
4.412942242	380.5370387	0
4.369454822	380.4501575	0
4.440287103	380.3629019	0
4.390255088	380.2752918	0
4.462423125	380.187032	0
4.406317586	380.0981168	0
4.479159106	380.0084296	0
4.417564665	379.9180623	0
4.490287039	379.8270858	0
4.423903127	379.7355491	0
4.495631879	379.6436015	0
4.425254864	379.5512267	0
4.495068442	379.4586423	0
4.421560793	379.3657793	0
4.488524686	379.2729051	0
4.412718048	379.1799176	0
4.475562876	379.0871118	0
4.397459571	378.9943796	0
4.453966346	378.9020208	0
4.372891925	378.8099486	0
4.420808044	378.7184422	0
4.336182405	378.6274579	0
4.375333073	378.6642045	0
4.293527426	378.8264311	0
4.33249205	378.9850181	0
4.259759521	379.139945	0
4.298819001	379.2912137	0
4.234610845	379.4388753	0
4.272759808	379.5828666	0
4.216630617	379.723302	0
4.253289742	379.8600628	0
4.204843979	379.9933099	0
4.239810599	380.1228859	0
4.198646719	380.248976	0
4.232033388	380.3714064	0
4.196422009	380.3889648	0
4.22376519	380.3037104	0
4.186702761	380.2193508	0
4.205913721	380.1356045	0
4.168582533	380.0524304	0
4.182995641	379.9695888	0
4.145977596	379.8869739	0
4.156543589	379.804412	0
4.118709807	379.7217338	0
4.126119983	379.6388382	0
4.086525794	379.5555213	0
4.091656059	379.4718574	0
4.049350842	379.3877537	0
4.05306977	379.3034456	0
4.007124224	379.2188333	0
4.010279861	379.1341843	0
3.959831067	379.0493871	0
3.963221671	378.964716	0
3.907506331	378.8800723	0
